what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868296440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868301710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868346393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868356655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868370616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868370786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868370940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868371090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868371240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868371390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868372330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868373370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868373540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868373690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868373870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868374030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868374360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362868374522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362868386076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362868388680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868400368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868404462
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868550909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868876906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868931532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868936758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868945182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868954188
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362868954329
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362868954430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868966292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868973446
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362868973575
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362868973662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362868994430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869017376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869074772
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869233725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869234677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869253569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869254177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869259809
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362869265549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1362869271368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362869272679
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362869274239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362869275315
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362869308309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1362869310119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362869310509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869335032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869337060
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362869338495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869348697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869351147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869361147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869362036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362869365687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362870605917
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362870633264
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1362870643061
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362870651111
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362870697068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362870712387
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362870736661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362870750795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362870761106
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362870775287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362870839949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362870844894
