what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703126982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703135001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703142942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703144455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703144955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703149931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703154035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703155423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703156032
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362703157405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703157530
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362703157546
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362703186547
closed,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362703186578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703192694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703193848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703194363
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703198325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703204348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703205268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703205846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703217078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703217686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703218357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703220151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703227358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703247513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703249494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703250056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703256436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703268137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703269261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703269791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703274424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703276750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703278122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703279278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703356126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362703359621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362705709231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362707540296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362707548284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362707550748
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362707551326
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1362707553135
stopped,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1362707553182
stopped,bundle,org.eclipse.m2e.refactoring,1.0.0.20110607-2117,"org.eclipse.m2e.refactoring",1362707553213
stopped,bundle,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor",1362707553307
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.0.20110607-2117,"org.eclipse.m2e.editor.xml",1362707553385
stopped,bundle,org.eclipse.m2e.jdt,1.0.0.20110607-2117,"org.eclipse.m2e.jdt",1362707553416
stopped,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1362707553416
stopped,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1362707553416
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1362707553556
stopped,bundle,org.eclipse.help.ui,3.5.100.v20110425,"org.eclipse.help.ui",1362707553697
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1362707553759
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1362707553759
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1362707553884
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1362707553884
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1362707553884
stopped,bundle,org.eclipse.help.base,3.6.0.v201106131736,"org.eclipse.help.base",1362707553884
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1362707554137
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1362847242566
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1362847242566
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1362847242582
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1362847242597
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1362847242628
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1362847242644
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1362847242706
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1362847242738
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1362847242800
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1362847242831
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1362847242847
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1362847242940
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1362847243003
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1362847243034
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1362847243096
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1362847243143
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1362847243206
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1362847243330
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1362847243346
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1362847243486
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1362847243533
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1362847243549
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1362847243564
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1362847243596
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1362847243611
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1362847243658
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1362847243705
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1362847243720
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1362847243876
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1362847243908
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1362847243954
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1362847244017
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1362847244032
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1362847244064
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1362847244095
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1362847244220
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1362847244391
